tests/neg/bound_struct.fi	neg	REFUSED_MUTE	1	1	-
tests/neg/bound_signature.fi	neg	REFUSED_MUTE	1	1	-
tests/neg/comptime_file_parent.fi	neg	REFUSED_LOUD	1	1	-
tests/neg/comptime_file_absolute.fi	neg	REFUSED_LOUD	1	1	-
tests/neg/comptime_ptr.fi	neg	REFUSED_MUTE	1	4	-
tests/neg/cond_not_bool.fi	neg	REFUSED_MUTE	1	1	-
tests/neg/887_closure_write_capture.fi	neg	ACCEPTED	1	0	-
tests/neg/core_break_outside.fi	neg	ACCEPTED	1	0	-
tests/neg/core_module_missing.fi	neg	REFUSED_MUTE	1	2	-
tests/neg/core_repeat_length.fi	neg	REFUSED_MUTE	1	1	-
tests/neg/core_export.fi	neg	ACCEPTED	1	0	-
tests/neg/core_for_types.fi	neg	REFUSED_MUTE	1	1	-
tests/neg/ct_barrier_aggregate.fi	neg	REFUSED_MUTE	1	1	-
tests/neg/ct_secure_zero_no_ptr.fi	neg	REFUSED_MUTE	1	1	-
tests/neg/ct_select_digit_count.fi	neg	REFUSED_MUTE	1	1	-
tests/neg/ct_select_types_different.fi	neg	REFUSED_MUTE	1	1	-
tests/neg/ct_select_cond.fi	neg	REFUSED_MUTE	1	1	-
tests/neg/defer_break.fi	neg	ACCEPTED	1	0	-
tests/neg/deref_not_ptr.fi	neg	REFUSED_MUTE	1	1	-
tests/neg/err_catch_without_union.fi	neg	REFUSED_MUTE	1	1	-
tests/neg/defer_return.fi	neg	REFUSED_MUTE	1	139	-
tests/neg/err_catch_ty.fi	neg	REFUSED_MUTE	1	1	-
tests/neg/err_compare_sets.fi	neg	REFUSED_MUTE	1	1	-
tests/neg/err_discarded.fi	neg	REFUSED_MUTE	1	1	-
tests/neg/err_duplicate_variant.fi	neg	REFUSED_MUTE	1	1	-
tests/neg/err_ret_ty.fi	neg	REFUSED_MUTE	1	1	-
