# firn-dom-soak v1 variante=gc
# spalten: t_ms	zyklen	rss_kib	lebende	sammellaeufe	heap_bytes	pause_max_ns
2706811	1679400000	1696	106	1639924	1572864	31113200
2712886	1683400000	1696	94	1643830	1572864	31113200
2719132	1687400000	1696	94	1647736	1572864	31113200
2725156	1691400000	1696	112	1651642	1572864	31113200
2731307	1695400000	1696	103	1655548	1572864	31113200
2737479	1699400000	1696	110	1659454	1572864	31113200
2743704	1703400000	1696	104	1663360	1572864	31113200
2749864	1707400000	1696	94	1667266	1572864	31113200
2756048	1711400000	1696	112	1671172	1572864	31113200
2762051	1715400000	1696	103	1675078	1572864	31113200
2768031	1719400000	1696	118	1678984	1572864	31113200
2774251	1723400000	1696	95	1682890	1572864	31113200
2780350	1727400000	1696	113	1686796	1572864	31113200
2785932	1731400000	1696	106	1690702	1572864	31113200
2792027	1735400000	1696	95	1694607	1572864	31113200
2798180	1739400000	1696	103	1698513	1572864	31113200
2804385	1743400000	1696	87	1702419	1572864	31113200
2810597	1747400000	1696	112	1706325	1572864	31113200
2816807	1751400000	1696	90	1710231	1572864	31113200
2822987	1755400000	1696	104	1714137	1572864	31113200
2829251	1759400000	1696	118	1718043	1572864	31113200
2835595	1763400000	1696	113	1721949	1572864	31113200
2841813	1767400000	1696	113	1725855	1572864	31113200
2848015	1771400000	1696	113	1729761	1572864	31113200
2854259	1775400000	1696	96	1733667	1572864	31113200
2860587	1779400000	1696	103	1737573	1572864	31113200
2866816	1783400000	1696	91	1741479	1572864	31113200
2873043	1787400000	1696	91	1745385	1572864	31113200
2879268	1791400000	1696	91	1749291	1572864	31113200
2885485	1795400000	1696	90	1753197	1572864	31113200
2891767	1799400000	1696	95	1757103	1572864	31113200
2897938	1803400000	1696	112	1761009	1572864	31113200
2904110	1807400000	1696	113	1764915	1572864	31113200
2910368	1811400000	1696	100	1768821	1572864	31113200
2916566	1815400000	1696	95	1772727	1572864	31113200
2922769	1819400000	1696	96	1776633	1572864	31113200
2928997	1823400000	1696	96	1780539	1572864	31113200
2935215	1827400000	1696	96	1784445	1572864	31113200
2941475	1831400000	1696	96	1788351	1572864	31113200
2947714	1835400000	1696	96	1792257	1572864	31113200
2953896	1839400000	1696	96	1796163	1572864	31113200
2960110	1843400000	1696	110	1800069	1572864	31113200
2966341	1847400000	1696	110	1803975	1572864	31113200
2972593	1851400000	1696	87	1807881	1572864	31113200
2978911	1855400000	1696	118	1811787	1572864	31113200
2985177	1859400000	1696	118	1815693	1572864	31113200
2991429	1863400000	1696	118	1819599	1572864	31113200
2997717	1867400000	1696	106	1823505	1572864	31113200
3003952	1871400000	1696	95	1827411	1572864	31113200
3010206	1875400000	1696	110	1831317	1572864	31113200
3016495	1879400000	1696	110	1835223	1572864	31113200
3022794	1883400000	1696	91	1839129	1572864	31113200
3029011	1887400000	1696	118	1843035	1572864	31113200
3034762	1891400000	1696	94	1846941	1572864	31113200
3040510	1895400000	1696	112	1850847	1572864	31113200
3046371	1899400000	1696	90	1854753	1572864	31113200
3052552	1903400000	1696	118	1858659	1572864	31113200
3058690	1907400000	1696	106	1862565	1572864	31113200
3064882	1911400000	1696	94	1866470	1572864	31113200
3070599	1915400000	1696	113	1870376	1572864	31113200
3076410	1919400000	1696	106	1874282	1572864	31113200
3082330	1923400000	1696	113	1878188	1572864	31113200
3088234	1927400000	1696	87	1882094	1572864	31113200
3094444	1931400000	1696	87	1886000	1572864	31113200
3100792	1935400000	1696	118	1889906	1572864	31113200
3107055	1939400000	1696	90	1893812	1572864	31113200
3113109	1943400000	1696	118	1897718	1572864	31113200
3119100	1947400000	1696	103	1901624	1572864	31113200
3125456	1951400000	1696	91	1905530	1572864	31113200
3131615	1955400000	1696	103	1909436	1572864	31113200
3137463	1959400000	1696	113	1913342	1572864	31113200
3143808	1963400000	1696	104	1917248	1572864	31113200
3150074	1967400000	1696	96	1921154	1572864	31113200
3156209	1971400000	1696	103	1925060	1572864	31113200
3162473	1975400000	1696	95	1928966	1572864	31113200
3168737	1979400000	1696	91	1932872	1572864	31113200
3174859	1983400000	1696	96	1936778	1572864	31113200
3180847	1987400000	1696	96	1940684	1572864	31113200
3186777	1991400000	1696	96	1944590	1572864	31113200
3192955	1995400000	1696	96	1948496	1572864	31113200
3199211	1999400000	1696	113	1952402	1572864	31113200
3205417	2003400000	1696	113	1956308	1572864	31113200
3211555	2007400000	1696	113	1960214	1572864	31113200
3217740	2011400000	1696	113	1964120	1572864	31113200
3223944	2015400000	1696	113	1968026	1572864	31113200
3230223	2019400000	1696	83	1971932	1572864	31113200
3236498	2023400000	1696	90	1975838	1572864	31113200
3242698	2027400000	1696	112	1979744	1572864	31113200
3249023	2031400000	1696	104	1983650	1572864	31113200
3255453	2035400000	1696	104	1987556	1572864	31113200
3261747	2039400000	1696	106	1991462	1572864	31113200
3267930	2043400000	1696	106	1995368	1572864	31113200
3274152	2047400000	1696	95	1999274	1572864	31113200
3280141	2051400000	1696	95	2003180	1572864	31113200
3286293	2055400000	1696	95	2007086	1572864	31113200
3292473	2059400000	1696	96	2010992	1572864	31113200
3298559	2063400000	1696	96	2014898	1572864	31113200
3304703	2067400000	1696	96	2018804	1572864	31113200
3309942	2071400000	1696	96	2022710	1572864	31113200
3315861	2075400000	1696	96	2026616	1572864	31113200
3321962	2079400000	1696	112	2030522	1572864	31113200
3328144	2083400000	1696	113	2034427	1572864	31113200
3334360	2087400000	1696	113	2038333	1572864	31113200
3340566	2091400000	1696	113	2042239	1572864	31113200
3346722	2095400000	1696	103	2046145	1572864	31113200
3352904	2099400000	1696	104	2050051	1572864	31113200
3359073	2103400000	1696	94	2053957	1572864	31113200
3365108	2107400000	1696	103	2057863	1572864	31113200
3371293	2111400000	1696	104	2061769	1572864	31113200
3377494	2115400000	1696	118	2065675	1572864	31113200
3383694	2119400000	1696	94	2069581	1572864	31113200
3389895	2123400000	1696	113	2073487	1572864	31113200
3395933	2127400000	1696	113	2077393	1572864	31113200
3402132	2131400000	1696	113	2081299	1572864	31113200
3408342	2135400000	1696	113	2085205	1572864	31113200
3414505	2139400000	1696	104	2089111	1572864	31113200
3420645	2143400000	1696	95	2093017	1572864	31113200
3426503	2147400000	1696	112	2096923	1572864	31113200
3431924	2151400000	1696	113	2100829	1572864	31113200
3437155	2155400000	1696	87	2104735	1572864	31113200
3442378	2159400000	1696	87	2108641	1572864	31113200
3447636	2163400000	1696	87	2112547	1572864	31113200
3452878	2167400000	1696	87	2116453	1572864	31113200
3458146	2171400000	1696	104	2120359	1572864	31113200
3463391	2175400000	1696	106	2124265	1572864	31113200
3468585	2179400000	1696	106	2128171	1572864	31113200
