# firn-gc-frag v1 mode=0 (0=replace/flat, 1=keep/must grow)
# columns: t_ms rounds rss_kib live heap_bytes live_bytes collections pause_ns_max asked
408228	6648500	15404	2088	15630336	5314048	10641	129590264	25843424888
411429	6698500	3240	1977	3178496	381008	10721	129590264	26038921032
414287	6748500	17292	2085	17563648	5188656	10800	129590264	26231661856
417026	6798500	4804	1975	4780032	379408	10880	129590264	26428114128
419788	6848500	15800	2093	16035840	4954128	10960	129590264	26619929696
422800	6898500	3312	1971	3252224	355664	11041	129590264	26815756624
425482	6948500	15316	2088	15540224	5056064	11121	129590264	27008306744
428162	6998500	3612	1981	3559424	380784	11201	129590264	27203420616
430833	7048500	18024	2088	18313216	5288448	11280	129590264	27395759016
433827	7098500	3480	1974	3424256	367936	11361	129590264	27591908416
436494	7148500	20020	2091	20357120	5222352	11440	129590264	27783899424
439234	7198500	4180	1978	4141056	372192	11520	129590264	27979475616
442351	7248500	16280	2089	16527360	5039632	11599	129590264	28172334160
444961	7298500	2572	1966	2490368	362144	11680	129590264	28367872640
452082	7348500	16280	2085	16527360	5021456	11760	129590264	28560761120
456369	7398500	3276	1969	3215360	348944	11841	129590264	28757061272
459051	7448500	17852	2089	18137088	4985936	11920	129590264	28949605224
461744	7498500	3140	1973	3076096	372368	12001	129590264	29144853040
464328	7548500	19924	2087	20258816	5118608	12079	129590264	29337084816
467069	7598500	3360	1965	3301376	362032	12160	129590264	29533072752
470225	7648500	20392	2092	20738048	5216000	12238	129590264	29725382136
473065	7698500	4632	1987	4603904	397424	12318	129590264	29921146056
475798	7748500	16400	2092	16650240	4954560	12399	129590264	30115137912
478639	7798500	4204	1981	4165632	359600	12478	129590264	30310751688
481613	7848500	18044	2087	18333696	5110320	12558	129590264	30504015336
484620	7898500	3244	1981	3182592	367184	12639	129590264	30700080800
487475	7948500	18448	2063	18747392	5045008	12718	129590264	30892379088
490428	7998500	3412	1980	3354624	356416	12799	129590264	31089090096
493303	8048500	16360	2084	16609280	5042432	12879	129590264	31282298200
496229	8098500	3964	1982	3919872	368352	12958	129590264	31478137528
499089	8148500	18172	2074	18464768	5132448	13037	129590264	31670826616
502037	8198500	3084	1971	3014656	353616	13119	129590264	31867552296
504879	8248500	19140	2091	19456000	5325424	13198	129590264	32061995112
507837	8298500	3872	1981	3825664	369008	13278	129590264	32257525048
510779	8348500	17764	2091	18046976	5151152	13358	129590264	32452577872
513753	8398500	4736	1997	4710400	414192	13437	129590264	32646404752
516566	8448500	16716	2088	16973824	5289536	13516	129590264	32838354600
519277	8498500	2988	1970	2916352	355808	13597	129590264	33033836032
521857	8548500	17044	2090	17309696	4839968	13677	129590264	33227521128
524656	8598500	2812	1972	2736128	352544	13758	129590264	33423560632
527390	8648500	19464	2086	19787776	5310464	13837	129590264	33617074320
530236	8698500	3200	1980	3133440	350688	13918	129590264	33813481944
533007	8748500	15636	2087	15867904	4887216	13998	129590264	34007064648
535809	8798500	2884	1974	2809856	351104	14079	129590264	34202612768
538614	8848500	16708	2065	16965632	5223120	14159	129590264	34397165280
541319	8898500	4364	1981	4329472	389392	14239	129590264	34592964432
543991	8948500	16748	2089	17006592	5431056	14319	129590264	34786940112
546699	8998500	2652	1973	2572288	347600	14400	129590264	34983269248
549323	9048500	18664	2091	18968576	5012112	14479	129590264	35174615520
552293	9098500	2544	1974	2461696	372224	14560	129590264	35370363528
555212	9148500	19692	2090	20021248	5191776	14639	129590264	35563871896
558195	9198500	4556	1994	4526080	416128	14719	129590264	35758666024
560791	9248500	17588	2082	17866752	5230496	14799	129590264	35951407304
563631	9298500	4636	1983	4608000	373456	14880	129590264	36148037192
566173	9348500	20164	2078	20504576	5248320	14959	129590264	36339827928
568679	9398500	4532	1981	4501504	397776	15039	129590264	36535435984
571212	9448500	17956	2087	18243584	5212752	15119	129590264	36728206104
573979	9498500	2932	1971	2863104	363120	15201	129590264	36925037856
576764	9548500	17112	2092	17379328	5152000	15280	129590264	37116506432
579574	9598500	2816	1973	2740224	373840	15361	129590264	37312058360
582375	9648500	16672	2075	16928768	5290224	15440	129590264	37504429096
585193	9698500	4700	1988	4673536	370144	15520	129590264	37699515520
588002	9748500	16088	2085	16330752	5132720	15600	129590264	37892505128
590880	9798500	2564	1972	2482176	368896	15681	129590264	38088806496
593652	9848500	19248	2093	19566592	5154736	15760	129590264	38281936720
596446	9898500	3344	1966	3284992	353248	15841	129590264	38477789584
599200	9948500	16448	2079	16699392	5028528	15921	129590264	38670966952
602043	9998500	4372	1978	4337664	357920	16002	129590264	38867321856
604870	10048500	19352	2087	19673088	5205840	16081	129590264	39060532904
607755	10098500	4484	1987	4452352	393104	16161	129590264	39254903160
610554	10148500	15416	2091	15642624	5232240	16241	129590264	39448364368
613433	10198500	2640	1973	2560000	380560	16323	129590264	39646086016
616239	10248500	15220	2088	15441920	5038432	16402	129590264	39839050592
619136	10298500	2900	1965	2826240	356496	16483	129590264	40035084360
621885	10348500	17744	2092	18026496	5085472	16562	129590264	40228648832
624722	10398500	4260	1973	4222976	358000	16643	129590264	40424676144
627556	10448500	21288	2087	21655552	5209424	16722	129590264	40617999536
630397	10498500	3024	1978	2957312	365312	16803	129590264	40813570592
633137	10548500	17368	2087	17641472	5192912	16882	129590264	41006681416
635976	10598500	4352	1985	4313088	408656	16962	129590264	41202599072
638867	10648500	16768	2092	17027072	5124224	17042	129590264	41395836528
641771	10698500	4768	1982	4743168	433024	17122	129590264	41590950872
644412	10748500	19296	2087	19615744	5262896	17202	129590264	41783491680
647126	10798500	4252	1979	4214784	375664	17282	129590264	41978556672
649781	10848500	17872	2068	18157568	4997952	17361	129590264	42171755592
652460	10898500	2976	1970	2908160	361952	17442	129590264	42367225160
655121	10948500	16776	2086	17035264	5228992	17521	129590264	42560304232
657811	10998500	4488	1981	4456448	423408	17601	129590264	42755724232
660467	11048500	16676	2087	16932864	5107120	17681	129590264	42948400552
663193	11098500	4524	1981	4493312	391760	17761	129590264	43145399552
665827	11148500	18132	2083	18423808	5196176	17841	129590264	43337813464
668528	11198500	4532	1982	4501504	352896	17921	129590264	43532967248
671207	11248500	15092	2093	15310848	5165744	18002	129590264	43725676320
673864	11298500	2776	1972	2699264	364480	18082	129590264	43920807992
676524	11348500	20688	2089	21041152	5253808	18161	129590264	44114511280
679282	11398500	3720	1972	3670016	344384	18242	129590264	44311105824
681915	11448500	15844	2087	16080896	5114032	18322	129590264	44505035688
684588	11498500	2680	1972	2600960	355136	18403	129590264	44700934664
687204	11548500	16236	2086	16482304	5225280	18482	129590264	44894705160
689861	11598500	4864	1978	4841472	402912	18562	129590264	45091842944
692544	11648500	19668	2089	19996672	5373712	18642	129590264	45285122608
695274	11698500	3244	1971	3182592	348656	18723	129590264	45481978904
697928	11748500	17364	2092	17637376	5361632	18801	129590264	45674288112
700586	11798500	4676	1977	4648960	353296	18881	129590264	45869075600
703228	11848500	19888	2087	20221952	5214896	18960	129590264	46062708576
705927	11898500	2504	1966	2420736	353856	19041	129590264	46259876320
708524	11948500	20260	2089	20602880	5293008	19120	129590264	46452386760
711353	11998500	2576	1972	2494464	363296	19201	129590264	46647694872
714207	12048500	20696	2091	21049344	5224048	19279	129590264	46839557760
717128	12098500	2808	1973	2736128	364784	19360	129590264	47036267144
720001	12148500	19988	2090	20324352	5174336	19439	129590264	47230307568
722947	12198500	2856	1971	2781184	354928	19520	129590264	47425714520
725723	12248500	20644	2085	20996096	5221776	19599	129590264	47619434416
728279	12298500	4680	1992	4653056	379744	19680	129590264	47816034448
731138	12348500	17500	2088	17776640	5271008	19760	129590264	48009231728
734064	12398500	4308	1981	4272128	371856	19841	129590264	48205156304
736919	12448500	19380	2084	19701760	5163552	19920	129590264	48398368336
739875	12498500	3152	1982	3088384	384256	20001	129590264	48593914600
742748	12548500	20416	2088	20762624	5267904	20079	129590264	48786287688
745670	12598500	4944	1998	4923392	420128	20158	129590264	48982741056
748565	12648500	15684	2093	15917056	5081040	20238	129590264	49176040576
751553	12698500	3536	1978	3481600	375232	20318	129590264	49372183064
754378	12748500	18576	2088	18878464	5113920	20397	129590264	49563940520
757249	12798500	4884	1993	4861952	392016	20477	129590264	49758198984
760116	12848500	18868	2075	19177472	5145808	20557	129590264	49951431160
763025	12898500	2572	1971	2490368	358032	20638	129590264	50148376184
765863	12948500	19068	2090	19382272	5069920	20717	129590264	50341756200
768800	12998500	2580	1968	2498560	366656	20798	129590264	50538787408
771662	13048500	16992	2087	17256448	5058768	20877	129590264	50731847120
774555	13098500	2924	1976	2850816	349088	20958	129590264	50927409624
777422	13148500	18956	2089	19267584	5303856	21037	129590264	51120952328
780322	13198500	4376	1989	4341760	389744	21117	129590264	51315663488
783183	13248500	20248	2087	20590592	5202640	21195	129590264	51507242248
785991	13298500	4720	1990	4694016	407808	21276	129590264	51704184696
788846	13348500	16444	2089	16695296	5014608	21356	129590264	51896139448
791658	13398500	4520	1981	4489216	367664	21436	129590264	52091812152
794153	13448500	15128	2078	15347712	5097344	21516	129590264	52284494120
796551	13498500	2620	1970	2539520	361088	21597	129590264	52479538184
798915	13548500	17996	2070	18284544	5058624	21676	129590264	52671654176
801342	13598500	2772	1966	2695168	362208	21758	129590264	52867865168
803702	13648500	15584	2076	15814656	5012160	21838	129590264	53060976208
806059	13698500	4372	1971	4337664	357712	21919	129590264	53256334424
808359	13748500	20704	2082	21057536	5304736	22000	129590264	53450349648
810692	13798500	4608	1977	4579328	417264	22081	129590264	53644432312
813007	13848500	19920	2071	20254720	5137904	22161	129590264	53836595192
815715	13898500	2572	1961	2490368	350000	22242	129590264	54033152808
819967	13948500	16392	2087	16642048	5208336	22322	129590264	54226226360
824331	13998500	3388	1972	3330048	346784	22404	129590264	54423313136
829252	14048500	21392	2093	21762048	5361360	22483	129590264	54615863232
834269	14098500	2776	1965	2699264	361680	22564	129590264	54810726832
839251	14148500	15832	2080	16068608	5210176	22644	129590264	55002966408
842139	14198500	3904	1971	3858432	380176	22725	129590264	55198593032
844465	14248500	20844	2085	21200896	5203984	22805	129590264	55391902656
847226	14298500	4580	1981	4550656	360240	22886	129590264	55587265304
851950	14348500	15460	2091	15687680	5024016	22967	129590264	55781028120
854827	14398500	2728	1975	2650112	359440	23047	129590264	55976510256
857619	14448500	21008	2087	21368832	5459568	23126	129590264	56169854408
861197	14498500	4112	1978	4071424	349984	23207	129590264	56366810608
870323	14548500	15408	2096	15634432	5140864	23287	129590264	56559723296
873027	14598500	3340	1967	3280896	346832	23367	129590264	56754672208
875852	14648500	19092	2085	19406848	5128400	23446	129590264	56948672968
878813	14698500	4420	1982	4386816	375808	23527	129590264	57144912584
881764	14748500	18828	2088	19136512	5293376	23607	129590264	57337749184
884704	14798500	4304	1976	4268032	351072	23688	129590264	57534747960
887676	14848500	14884	2089	15097856	5080912	23768	129590264	57728990280
890627	14898500	2624	1981	2543616	366320	23848	129590264	57925366136
893488	14948500	19184	2090	19501056	5111712	23927	129590264	58117673128
896407	14998500	2996	1982	2928640	366464	24007	129590264	58312570968
899264	15048500	16508	2088	16760832	5056928	24086	129590264	58505819600
902151	15098500	4372	1984	4337664	355008	24166	129590264	58700781192
904982	15148500	17416	2088	17690624	5119584	24245	129590264	58894102352
907863	15198500	3076	1978	3010560	375872	24326	129590264	59090259624
910620	15248500	18868	2088	19177472	5107264	24405	129590264	59282810688
913488	15298500	3072	1975	3006464	353808	24485	129590264	59478760872
916384	15348500	16924	2084	17186816	5118240	24564	129590264	59672176584
919075	15398500	2956	1970	2883584	348480	24645	129590264	59867036480
921715	15448500	15712	2088	15945728	5050656	24724	129590264	60059359648
924379	15498500	2628	1975	2547712	355600	24805	129590264	60255339568
927013	15548500	19932	2091	20267008	5243248	24884	129590264	60448172856
929720	15598500	4420	1985	4386816	378320	24964	129590264	60642374256
932368	15648500	18580	2087	18882560	5169680	25044	129590264	60835109664
935205	15698500	2604	1972	2523136	364480	25124	129590264	61029969464
938000	15748500	19572	2071	19898368	5193360	25202	129590264	61221964888
940864	15798500	2988	1972	2920448	369856	25283	129590264	61418473496
943651	15848500	19684	2091	20013056	5117424	25362	129590264	61611219320
946511	15898500	4788	1993	4763648	393072	25442	129590264	61807158448
949316	15948500	15176	2087	15396864	4955376	25523	129590264	62000686760
952146	15998500	3336	1981	3276800	381072	25603	129590264	62197030768
954933	16048500	16000	2090	16240640	4959552	25682	129590264	62389216808
957756	16098500	3524	1971	3465216	354928	25762	129590264	62585104832
960500	16148500	19760	2085	20090880	5148976	25841	129590264	62777681688
963335	16198500	4940	1992	4919296	387104	25921	129590264	62972249168
966140	16248500	16812	2093	17072128	5268272	26001	129590264	63165019240
968983	16298500	3852	1981	3805184	365840	26081	129590264	63360577848
971727	16348500	19576	2073	19902464	5335728	26161	129590264	63553375352
974559	16398500	4460	1975	4427776	359056	26242	129590264	63748775096
977140	16448500	21108	2088	21471232	5308992	26322	129590264	63941716904
979839	16498500	4196	1981	4157440	368176	26404	129590264	64139106680
982479	16548500	20564	2088	20914176	5207168	26484	129590264	64333747720
985157	16598500	4344	1979	4308992	409808	26564	129590264	64529920648
987757	16648500	17456	2069	17731584	5264560	26644	129590264	64722370744
990352	16698500	3752	1971	3702784	375856	26725	129590264	64917014280
993102	16748500	17492	2091	17768448	5009328	26804	129590264	65109000784
995954	16798500	3848	1983	3801088	377904	26884	129590264	65303300120
998680	16848500	17260	2085	17530880	5176560	26963	129590264	65495803696
1001564	16898500	3372	1979	3309568	352112	27044	129590264	65691279352
1004341	16948500	20816	2090	21172224	5336736	27123	129590264	65884890864
1007188	16998500	4724	1994	4698112	409504	27203	129590264	66081285736
1009981	17048500	19720	2089	20049920	5195568	27283	129590264	66275327480
1012845	17098500	4768	1998	4743168	430720	27362	129590264	66471579528
1015638	17148500	19248	2087	19566592	5336656	27442	129590264	66665356072
1018501	17198500	2540	1971	2457600	354192	27523	129590264	66861184600
1021268	17248500	17176	2088	17444864	4848192	27602	129590264	67053293824
1024090	17298500	4612	1987	4583424	379600	27682	129590264	67249539760
1026917	17348500	16692	2087	16949248	5113584	27762	129590264	67442687952
1029760	17398500	5012	1993	4993024	440624	27842	129590264	67637794024
1032567	17448500	19484	2064	19808256	5052800	27922	129590264	67830959720
1035406	17498500	4492	1985	4460544	393232	28002	129590264	68025766656
1038207	17548500	21088	2081	21450752	5223696	28082	129590264	68219923888
1041031	17598500	4908	1980	4890624	358304	28162	129590264	68415095024
1043750	17648500	20100	2087	20439040	5176080	28241	129590264	68607179072
1046613	17698500	3068	1981	2998272	355728	28322	129590264	68803108072
1049413	17748500	19524	2090	19849216	5277056	28401	129590264	68996606752
1052278	17798500	3632	1977	3579904	365744	28482	129590264	69192781024
1055060	17848500	16516	2088	16769024	5065600	28561	129590264	69385598616
1057869	17898500	3452	1997	3395584	437328	28641	129590264	69579938736
1060654	17948500	18692	2086	18997248	5127968	28721	129590264	69772814800
1063502	17998500	4384	1980	4349952	363040	28801	129590264	69967635584
1066323	18048500	21076	2089	21438464	5250704	28880	129590264	70161245912
1069811	18098500	4256	1974	4218880	368256	28961	129590264	70356849864
1075774	18148500	16376	2086	16625664	5048224	29042	129590264	70549825944
1079064	18198500	4200	1977	4161536	369072	29123	129590264	70745896496
1081563	18248500	17084	2088	17350656	5046656	29202	129590264	70937455168
1084066	18298500	2544	1968	2461696	355488	29283	129590264	71132328768
1086387	18348500	20096	2084	20434944	5165216	29362	129590264	71325866872
1088822	18398500	2540	1964	2457600	367808	29444	129590264	71521991496
1091245	18448500	15520	2082	15749120	5227392	29524	129590264	71715699840
1093741	18498500	3980	1970	3936256	361472	29606	129590264	71913035040
1096192	18548500	16632	2091	16887808	5005424	29686	129590264	72105823144
1098759	18598500	4276	1982	4239360	395424	29767	129590264	72301406664
1101217	18648500	15196	2088	15417344	5167488	29848	129590264	72494551264
1103629	18698500	3940	1978	3895296	367584	29929	129590264	72691497208
1106057	18748500	16668	2083	16924672	5098448	30010	129590264	72885250688
1108430	18798500	4464	1977	4431872	393584	30090	129590264	73081357160
1110730	18848500	19024	2062	19337216	5266912	30170	129590264	73272981016
1113090	18898500	3016	1966	2949120	359104	30251	129590264	73467913104
1115446	18948500	15024	2086	15241216	5036544	30332	129590264	73661151600
1117841	18998500	2744	1972	2666496	365824	30413	129590264	73857474576
1120178	19048500	15564	2081	15794176	4963504	30493	129590264	74050225760
1123130	19098500	3984	1980	3940352	370336	30573	129590264	74246455272
1125873	19148500	18620	2063	18923520	5007664	30652	129590264	74438771352
1129256	19198500	3348	1980	3289088	393632	30732	129590264	74634038440
1132101	19248500	20100	2081	20439040	5138832	30811	129590264	74826249344
1135655	19298500	4504	1983	4472832	398064	30892	129590264	75021769288
1138333	19348500	15672	2086	15904768	5146624	30973	129590264	75214095352
1141124	19398500	2892	1973	2818048	366480	31054	129590264	75409882408
1143882	19448500	17536	2091	17813504	5206768	31134	129590264	75604091560
1146687	19498500	2940	1975	2867200	362288	31215	129590264	75800391352
1149437	19548500	15512	2086	15740928	5162272	31295	129590264	75993799424
1152244	19598500	4108	1981	4067328	364432	31375	129590264	76190509464
1155009	19648500	15196	2087	15417344	5061648	31455	129590264	76383438656
1157814	19698500	4364	1983	4329472	402576	31535	129590264	76579448160
1160662	19748500	20780	2070	21135360	5386112	31615	129590264	76772671280
1163459	19798500	3228	1983	3166208	374096	31695	129590264	76966909008
1166217	19848500	16772	2088	17031168	5094016	31774	129590264	77159517472
1169021	19898500	2876	1971	2801664	353072	31855	129590264	77355602240
1171723	19948500	20100	2084	20439040	5258528	31933	129590264	77547769208
1174544	19998500	2988	1972	2920448	365728	32014	129590264	77743368288
1177306	20048500	18628	2062	18931712	5094784	32093	129590264	77935385280
