# firn-gc-soak v1 mode=0 (0=replace, 1=keep/must grow)
# columns: t_ms rounds rss_kib live heap_bytes live_bytes collections pause_win_ns mark_win_ns sweep_win_ns stop_win_ns full_runs overflows asked
298765	2311168	31328	7676	31940608	11464064	2165	18013894	3849395	255643	18224736	0	0	7787344896
304148	2359296	30960	7677	31563776	11345136	2210	17141406	5900374	271602	19116224	0	0	7949546656
309282	2406400	32512	7675	33161216	11561104	2253	16218568	4557352	233692	19848941	0	0	8103970288
314626	2454528	26380	7678	26882048	11669696	2299	16516590	4721433	281332	17484329	0	0	8267203440
319872	2502656	28188	7673	28729344	11641616	2344	15503021	4464030	297853	17154047	0	0	8430329632
325047	2550784	30608	7677	31203328	11582160	2389	15486771	6368478	233942	15718873	0	0	8594109376
330064	2597888	25844	7673	26337280	11563120	2433	16415089	4136638	222612	19023923	0	0	8749334000
335200	2646016	27340	7674	27860992	11449216	2478	15851875	3651514	247172	19008653	0	0	8912282496
340269	2694144	29936	7674	30511104	11382752	2523	15586532	4485131	266283	17633011	0	0	9075434504
345382	2741248	27776	7609	28311552	10637072	2566	42533738	6332307	247623	47512023	0	0	9229743344
350416	2789376	23384	7660	23801856	11399456	2613	15242209	4859615	222402	17700651	0	0	9393926408
355471	2827264	17036	7682	17313792	6564352	2651	34961088	3827874	3231019	35177300	0	0	9539947920
360694	2865152	26016	7676	26505216	10722592	2686	19749950	4595572	226322	21517626	0	0	9665271608
366008	2912256	24192	7680	24629248	11240096	2729	15623152	4765083	223072	18918953	0	0	9820498768
371268	2959360	25748	7678	26222592	11597408	2772	18810161	7974033	1460423	23095610	0	0	9975228872
376651	3006464	33820	10879	34525184	14622832	2814	18287106	4568142	448574	22858248	0	0	10129101072
381967	3054592	29328	7674	29892608	11401632	2859	16994015	6498699	2027909	20972681	0	0	10290990896
387247	3102720	28820	7676	29384704	11570688	2904	15961976	6592110	241932	17794412	0	0	10453660744
393037	3150848	31272	10882	31916032	14661088	2949	20313865	4918515	253313	23795677	0	0	10616595704
398485	3198976	28020	7675	28553216	11518352	2994	16549691	4969705	269682	21396314	0	0	10778882352
403524	3246080	25780	7670	26267648	11433536	3037	15699413	4356230	245342	16726342	0	0	10932449608
408767	3295232	28388	7676	28930048	11409824	3084	16470560	3896005	246172	16715422	0	0	11103912592
414089	3344384	29940	7658	30523392	11341184	3131	14926016	3591833	236923	17482079	0	0	11273973232
419590	3391488	32892	10883	33579008	14978608	3173	19500798	4033907	262812	23447474	0	0	11428092648
424639	3439616	31380	7673	31997952	11613296	3218	16986475	3966966	223183	18499689	0	0	11590698488
429834	3487744	28748	7683	29310976	11597360	3263	19822620	3245869	219592	20112493	0	0	11752199888
